Id,ActivityHour,Time,Intensity,Steps,Calories,,,,Available features,
4319703577,3/24/2016,08:00:00,19,310,99,,,,,
4319703577,3/24/2016,09:00:00,9,160,79,,,,,
4319703577,3/24/2016,10:00:00,40,1528,171,,,,,
4319703577,3/24/2016,11:00:00,20,473,106,,,,,
4319703577,3/24/2016,00:00:00,44,1080,155,,,,,
4319703577,3/24/2016,13:00:00,16,368,95,,,,,
4319703577,3/24/2016,14:00:00,26,818,123,,,,,
4319703577,3/24/2016,15:00:00,15,327,92,,,,,
4319703577,3/24/2016,16:00:00,29,618,120,,,,,
4319703577,3/24/2016,17:00:00,36,761,134,,,,,
4319703577,3/24/2016,18:00:00,43,1081,154,,,,,
4319703577,3/24/2016,19:00:00,52,1963,184,,,,,
4319703577,3/24/2016,20:00:00,13,165,86,,,,,
4319703577,3/24/2016,21:00:00,6,80,76,,,,,
4319703577,3/24/2016,22:00:00,19,300,99,,,,,
4319703577,3/24/2016,23:00:00,3,26,66,,,,,
4319703577,3/25/2016,12:00:00,1,4,62,,,,,
4319703577,3/25/2016,01:00:00,0,0,61,,,,,
4319703577,3/25/2016,02:00:00,2,12,64,,,,,
4319703577,3/25/2016,03:00:00,2,16,64,,,,,
4319703577,3/25/2016,04:00:00,1,5,62,,,,,
4319703577,3/25/2016,05:00:00,1,5,62,,,,,
4319703577,3/25/2016,06:00:00,0,0,61,,,,,
4319703577,3/25/2016,07:00:00,3,35,67,,,,,
4319703577,3/25/2016,08:00:00,17,344,96,,,,,
4319703577,3/25/2016,09:00:00,17,300,94,,,,,
4319703577,3/25/2016,10:00:00,51,1605,174,,,,,
4319703577,3/25/2016,11:00:00,28,540,117,,,,,
4319703577,3/25/2016,00:00:00,29,463,116,,,,,
4319703577,3/25/2016,13:00:00,11,149,83,,,,,
4319703577,3/25/2016,14:00:00,41,1067,150,,,,,
4319703577,3/25/2016,15:00:00,6,87,73,,,,,
4319703577,3/25/2016,16:00:00,17,281,94,,,,,
4319703577,3/25/2016,17:00:00,10,167,82,,,,,
4319703577,3/25/2016,18:00:00,3,62,68,,,,,
4319703577,3/25/2016,19:00:00,73,2100,193,,,,,
4319703577,3/25/2016,20:00:00,30,1085,139,,,,,
4319703577,3/25/2016,21:00:00,10,129,80,,,,,
4319703577,3/25/2016,22:00:00,9,122,77,,,,,
4319703577,3/25/2016,23:00:00,2,18,64,,,,,
4319703577,3/26/2016,12:00:00,0,0,61,,,,,
4319703577,3/26/2016,01:00:00,0,0,61,,,,,
4319703577,3/26/2016,02:00:00,0,0,61,,,,,
4319703577,3/26/2016,03:00:00,0,0,61,,,,,
4319703577,3/26/2016,04:00:00,1,8,62,,,,,
4319703577,3/26/2016,05:00:00,2,15,64,,,,,
4319703577,3/26/2016,06:00:00,0,0,61,,,,,
4319703577,3/26/2016,07:00:00,0,0,61,,,,,
4319703577,3/26/2016,08:00:00,2,14,65,,,,,
4319703577,3/26/2016,09:00:00,21,498,107,,,,,
4319703577,3/26/2016,10:00:00,2,22,65,,,,,
4319703577,3/26/2016,11:00:00,13,309,90,,,,,
4319703577,3/26/2016,00:00:00,21,882,124,,,,,
4319703577,3/26/2016,13:00:00,11,272,87,,,,,
4319703577,3/26/2016,14:00:00,10,115,80,,,,,
4319703577,3/26/2016,15:00:00,35,776,133,,,,,
4319703577,3/26/2016,16:00:00,10,186,83,,,,,
4319703577,3/26/2016,17:00:00,13,238,89,,,,,
4319703577,3/26/2016,18:00:00,16,327,96,,,,,
4319703577,3/26/2016,19:00:00,21,400,104,,,,,
4319703577,3/26/2016,20:00:00,20,251,97,,,,,
4319703577,3/26/2016,21:00:00,27,574,118,,,,,
4319703577,3/26/2016,22:00:00,20,444,107,,,,,
4319703577,3/26/2016,23:00:00,22,579,111,,,,,
4319703577,3/27/2016,12:00:00,7,110,74,,,,,
4319703577,3/27/2016,01:00:00,1,11,62,,,,,
4319703577,3/27/2016,02:00:00,0,0,61,,,,,
4319703577,3/27/2016,03:00:00,1,16,63,,,,,
4319703577,3/27/2016,04:00:00,0,0,61,,,,,
4319703577,3/27/2016,05:00:00,0,0,61,,,,,
4319703577,3/27/2016,06:00:00,0,0,61,,,,,
4319703577,3/27/2016,07:00:00,0,0,61,,,,,
4319703577,3/27/2016,08:00:00,1,4,62,,,,,
4319703577,3/27/2016,09:00:00,8,142,76,,,,,
4319703577,3/27/2016,10:00:00,7,95,77,,,,,
4319703577,3/27/2016,11:00:00,15,534,101,,,,,
4319703577,3/27/2016,00:00:00,36,1187,150,,,,,
4319703577,3/27/2016,13:00:00,17,298,96,,,,,
4319703577,3/27/2016,14:00:00,28,651,123,,,,,
4319703577,3/27/2016,15:00:00,6,72,72,,,,,
4319703577,3/27/2016,16:00:00,0,0,61,,,,,
4319703577,3/27/2016,17:00:00,0,0,61,,,,,
4319703577,3/27/2016,18:00:00,0,0,61,,,,,
4319703577,3/27/2016,19:00:00,0,0,61,,,,,
4319703577,3/27/2016,20:00:00,0,0,61,,,,,
4319703577,3/27/2016,21:00:00,0,0,61,,,,,
4319703577,3/27/2016,22:00:00,19,362,98,,,,,
4319703577,3/27/2016,23:00:00,0,0,61,,,,,
4319703577,3/28/2016,12:00:00,0,0,61,,,,,
4319703577,3/28/2016,01:00:00,1,7,62,,,,,
4319703577,3/28/2016,02:00:00,0,0,61,,,,,
4319703577,3/28/2016,03:00:00,0,0,61,,,,,
4319703577,3/28/2016,04:00:00,2,18,64,,,,,
4319703577,3/28/2016,05:00:00,0,0,61,,,,,
4319703577,3/28/2016,06:00:00,0,0,61,,,,,
4319703577,3/28/2016,07:00:00,0,0,61,,,,,
4319703577,3/28/2016,08:00:00,17,339,95,,,,,
4319703577,3/28/2016,09:00:00,10,197,81,,,,,
4319703577,3/28/2016,10:00:00,40,1670,176,,,,,
4319703577,3/28/2016,11:00:00,34,589,127,,,,,
4319703577,3/28/2016,00:00:00,22,317,103,,,,,
4319703577,3/28/2016,13:00:00,12,401,92,,,,,
4319703577,3/28/2016,14:00:00,25,528,113,,,,,
4319703577,3/28/2016,15:00:00,30,550,120,,,,,
4319703577,3/28/2016,16:00:00,11,270,86,,,,,
4319703577,3/28/2016,17:00:00,39,958,144,,,,,
4319703577,3/28/2016,18:00:00,45,909,142,,,,,
4319703577,3/28/2016,19:00:00,68,1849,182,,,,,
4319703577,3/28/2016,20:00:00,12,148,84,,,,,
4319703577,3/28/2016,21:00:00,3,33,67,,,,,
4319703577,3/28/2016,22:00:00,32,617,124,,,,,
4319703577,3/28/2016,23:00:00,5,49,69,,,,,
4319703577,3/29/2016,12:00:00,2,24,64,,,,,
4319703577,3/29/2016,01:00:00,0,0,61,,,,,
4319703577,3/29/2016,02:00:00,0,0,61,,,,,
4319703577,3/29/2016,03:00:00,0,0,61,,,,,
4319703577,3/29/2016,04:00:00,0,0,61,,,,,
4319703577,3/29/2016,05:00:00,6,109,73,,,,,
4319703577,3/29/2016,06:00:00,43,1179,145,,,,,
4319703577,3/29/2016,07:00:00,18,293,96,,,,,
4319703577,3/29/2016,08:00:00,5,85,73,,,,,
4319703577,3/29/2016,09:00:00,5,137,73,,,,,
4319703577,3/29/2016,10:00:00,0,0,62,,,,,
4319703577,3/29/2016,11:00:00,4,86,71,,,,,
4319703577,3/29/2016,00:00:00,16,293,93,,,,,
4319703577,3/29/2016,13:00:00,19,426,100,,,,,
4319703577,3/29/2016,14:00:00,26,711,121,,,,,
4319703577,3/29/2016,15:00:00,14,386,93,,,,,
4319703577,3/29/2016,16:00:00,2,22,64,,,,,
4319703577,3/29/2016,17:00:00,6,53,72,,,,,
4319703577,3/29/2016,18:00:00,23,927,128,,,,,
4319703577,3/29/2016,19:00:00,0,0,61,,,,,
4319703577,3/29/2016,20:00:00,7,378,86,,,,,
4319703577,3/29/2016,21:00:00,25,476,110,,,,,
4319703577,3/29/2016,22:00:00,3,58,67,,,,,
4319703577,3/29/2016,23:00:00,0,0,61,,,,,
4319703577,3/30/2016,12:00:00,0,0,61,,,,,
4319703577,3/30/2016,01:00:00,0,0,61,,,,,
4319703577,3/30/2016,02:00:00,0,0,61,,,,,
4319703577,3/30/2016,03:00:00,1,16,63,,,,,
4319703577,3/30/2016,04:00:00,4,59,68,,,,,
4319703577,3/30/2016,05:00:00,0,0,61,,,,,
4319703577,3/30/2016,06:00:00,1,14,63,,,,,
4319703577,3/30/2016,07:00:00,0,0,61,,,,,
4319703577,3/30/2016,08:00:00,14,186,87,,,,,
4319703577,3/30/2016,09:00:00,8,139,77,,,,,
4319703577,3/30/2016,10:00:00,48,1478,168,,,,,
4319703577,3/30/2016,11:00:00,43,1323,151,,,,,
4319703577,3/30/2016,00:00:00,37,1467,159,,,,,
4319703577,3/30/2016,13:00:00,16,476,100,,,,,
4319703577,3/30/2016,14:00:00,22,778,117,,,,,
4319703577,3/30/2016,15:00:00,4,57,70,,,,,
4319703577,3/30/2016,16:00:00,4,72,70,,,,,
4319703577,3/30/2016,17:00:00,4,38,69,,,,,
4319703577,3/30/2016,18:00:00,18,693,109,,,,,
4319703577,3/30/2016,19:00:00,22,1269,140,,,,,
4319703577,3/30/2016,20:00:00,26,814,126,,,,,
4319703577,3/30/2016,21:00:00,8,145,77,,,,,
4319703577,3/30/2016,22:00:00,0,0,61,,,,,
4319703577,3/30/2016,23:00:00,0,0,61,,,,,
4319703577,3/31/2016,12:00:00,0,0,61,,,,,
4319703577,3/31/2016,01:00:00,0,0,61,,,,,
4319703577,3/31/2016,02:00:00,0,0,61,,,,,
4319703577,3/31/2016,03:00:00,0,0,61,,,,,
4319703577,3/31/2016,04:00:00,0,0,61,,,,,
4319703577,3/31/2016,05:00:00,0,0,61,,,,,
4319703577,3/31/2016,06:00:00,0,0,61,,,,,
4319703577,3/31/2016,07:00:00,0,0,61,,,,,
4319703577,3/31/2016,08:00:00,18,662,108,,,,,
4319703577,3/31/2016,09:00:00,4,83,72,,,,,
4319703577,3/31/2016,10:00:00,22,1019,131,,,,,
4319703577,3/31/2016,11:00:00,21,558,109,,,,,
4319703577,3/31/2016,00:00:00,30,583,121,,,,,
4319703577,3/31/2016,13:00:00,13,549,99,,,,,
4319703577,3/31/2016,14:00:00,2,36,67,,,,,
4319703577,3/31/2016,15:00:00,8,156,79,,,,,
4319703577,3/31/2016,16:00:00,2,17,67,,,,,
4319703577,3/31/2016,17:00:00,45,1191,151,,,,,
4319703577,3/31/2016,18:00:00,21,515,101,,,,,
4319703577,3/31/2016,19:00:00,48,1765,177,,,,,
4319703577,3/31/2016,20:00:00,23,442,107,,,,,
4319703577,3/31/2016,21:00:00,11,111,82,,,,,
4319703577,3/31/2016,22:00:00,18,340,97,,,,,
4319703577,3/31/2016,23:00:00,7,117,74,,,,,
4319703577,4/1/2016,00:00:00,0,0,61,,,,,
4319703577,4/1/2016,01:00:00,0,0,61,,,,,
4319703577,4/1/2016,02:00:00,0,0,61,,,,,
4319703577,4/1/2016,03:00:00,1,9,63,,,,,
4319703577,4/1/2016,04:00:00,0,0,61,,,,,
4319703577,4/1/2016,05:00:00,13,607,100,,,,,
4319703577,4/1/2016,06:00:00,5,99,71,,,,,
4319703577,4/1/2016,07:00:00,0,0,61,,,,,
4319703577,4/1/2016,08:00:00,18,483,102,,,,,
4319703577,4/1/2016,09:00:00,33,549,124,,,,,
4319703577,4/1/2016,10:00:00,59,1774,188,,,,,
4319703577,4/1/2016,11:00:00,17,227,91,,,,,
4319703577,4/1/2016,12:00:00,20,462,103,,,,,
4319703577,4/1/2016,13:00:00,3,66,68,,,,,
4319703577,4/1/2016,14:00:00,18,309,97,,,,,
4319703577,4/1/2016,15:00:00,25,635,115,,,,,
4319703577,4/1/2016,16:00:00,5,55,71,,,,,
4319703577,4/1/2016,17:00:00,1,4,64,,,,,
4319703577,4/1/2016,18:00:00,12,354,89,,,,,
4319703577,4/1/2016,19:00:00,72,2597,217,,,,,
4319703577,4/1/2016,20:00:00,21,459,104,,,,,
4319703577,4/1/2016,21:00:00,14,327,93,,,,,
4319703577,4/1/2016,22:00:00,13,327,91,,,,,
4319703577,4/1/2016,23:00:00,0,0,61,,,,,
4319703577,4/2/2016,00:00:00,0,0,61,,,,,
4319703577,4/2/2016,01:00:00,0,0,61,,,,,
4319703577,4/2/2016,02:00:00,0,0,61,,,,,
4319703577,4/2/2016,03:00:00,1,7,63,,,,,
4319703577,4/2/2016,04:00:00,0,0,61,,,,,
4319703577,4/2/2016,05:00:00,1,9,63,,,,,
4319703577,4/2/2016,06:00:00,0,0,61,,,,,
4319703577,4/2/2016,07:00:00,0,0,61,,,,,
4319703577,4/2/2016,08:00:00,13,235,86,,,,,
4319703577,4/2/2016,09:00:00,0,0,62,,,,,
4319703577,4/2/2016,10:00:00,24,894,125,,,,,
4319703577,4/2/2016,11:00:00,8,75,76,,,,,
4319703577,4/2/2016,12:00:00,0,0,62,,,,,
4319703577,4/2/2016,13:00:00,11,175,82,,,,,
4319703577,4/2/2016,14:00:00,17,273,93,,,,,
4319703577,4/2/2016,15:00:00,19,411,100,,,,,
4319703577,4/2/2016,16:00:00,68,2901,233,,,,,
4319703577,4/2/2016,17:00:00,8,198,81,,,,,
4319703577,4/2/2016,18:00:00,27,749,123,,,,,
4319703577,4/2/2016,19:00:00,40,900,144,,,,,
4319703577,4/2/2016,20:00:00,40,920,144,,,,,
4319703577,4/2/2016,21:00:00,18,459,101,,,,,
4319703577,4/2/2016,22:00:00,15,199,89,,,,,
4319703577,4/2/2016,23:00:00,0,0,61,,,,,
4319703577,4/3/2016,00:00:00,0,0,61,,,,,
4319703577,4/3/2016,01:00:00,0,0,61,,,,,
4319703577,4/3/2016,02:00:00,0,0,61,,,,,
4319703577,4/3/2016,03:00:00,2,10,64,,,,,
4319703577,4/3/2016,04:00:00,0,0,61,,,,,
4319703577,4/3/2016,05:00:00,0,0,61,,,,,
4319703577,4/3/2016,06:00:00,0,0,61,,,,,
4319703577,4/3/2016,07:00:00,0,0,61,,,,,
4319703577,4/3/2016,08:00:00,0,0,61,,,,,
4319703577,4/3/2016,09:00:00,15,228,90,,,,,
4319703577,4/3/2016,10:00:00,4,44,70,,,,,
4319703577,4/3/2016,11:00:00,68,2026,189,,,,,
4319703577,4/3/2016,12:00:00,37,986,144,,,,,
4319703577,4/3/2016,13:00:00,29,571,119,,,,,
4319703577,4/3/2016,14:00:00,25,422,110,,,,,
4319703577,4/3/2016,15:00:00,23,386,106,,,,,
4319703577,4/3/2016,16:00:00,12,218,86,,,,,
4319703577,4/3/2016,17:00:00,12,124,84,,,,,
4319703577,4/3/2016,18:00:00,12,167,85,,,,,
4319703577,4/3/2016,19:00:00,49,1436,153,,,,,
4319703577,4/3/2016,20:00:00,41,992,134,,,,,
4319703577,4/3/2016,21:00:00,27,355,110,,,,,
4319703577,4/3/2016,22:00:00,11,258,85,,,,,
4319703577,4/3/2016,23:00:00,0,0,61,,,,,
4319703577,4/4/2016,00:00:00,0,0,61,,,,,
4319703577,4/4/2016,01:00:00,1,8,62,,,,,
4319703577,4/4/2016,02:00:00,0,0,61,,,,,
4319703577,4/4/2016,03:00:00,0,0,61,,,,,
4319703577,4/4/2016,04:00:00,0,0,61,,,,,
4319703577,4/4/2016,05:00:00,1,10,62,,,,,
4319703577,4/4/2016,06:00:00,0,0,61,,,,,
4319703577,4/4/2016,07:00:00,26,807,127,,,,,
4319703577,4/4/2016,08:00:00,7,114,76,,,,,
4319703577,4/4/2016,09:00:00,2,45,67,,,,,
4319703577,4/4/2016,10:00:00,55,1980,195,,,,,
4319703577,4/4/2016,11:00:00,27,497,115,,,,,
4319703577,4/4/2016,12:00:00,31,663,126,,,,,
4319703577,4/4/2016,13:00:00,8,166,79,,,,,
4319703577,4/4/2016,14:00:00,32,580,123,,,,,
4319703577,4/4/2016,15:00:00,33,722,130,,,,,
4319703577,4/4/2016,16:00:00,5,35,72,,,,,
4319703577,4/4/2016,17:00:00,50,1215,155,,,,,
4319703577,4/4/2016,18:00:00,52,1168,151,,,,,
4319703577,4/4/2016,19:00:00,48,1410,155,,,,,
4319703577,4/4/2016,20:00:00,14,230,88,,,,,
4319703577,4/4/2016,21:00:00,2,20,66,,,,,
4319703577,4/4/2016,22:00:00,11,369,90,,,,,
4319703577,4/4/2016,23:00:00,1,28,63,,,,,
4319703577,4/5/2016,00:00:00,0,0,61,,,,,
4319703577,4/5/2016,01:00:00,0,0,61,,,,,
4319703577,4/5/2016,02:00:00,0,0,61,,,,,
4319703577,4/5/2016,03:00:00,0,0,61,,,,,
4319703577,4/5/2016,04:00:00,1,6,63,,,,,
4319703577,4/5/2016,05:00:00,0,0,61,,,,,
4319703577,4/5/2016,06:00:00,1,8,63,,,,,
4319703577,4/5/2016,07:00:00,0,0,61,,,,,
4319703577,4/5/2016,08:00:00,20,322,99,,,,,
4319703577,4/5/2016,09:00:00,1,10,64,,,,,
4319703577,4/5/2016,10:00:00,54,1603,180,,,,,
4319703577,4/5/2016,11:00:00,31,701,126,,,,,
4319703577,4/5/2016,12:00:00,45,1125,157,,,,,
4319703577,4/5/2016,13:00:00,12,136,83,,,,,
4319703577,4/5/2016,14:00:00,29,958,132,,,,,
4319703577,4/5/2016,15:00:00,14,456,96,,,,,
4319703577,4/5/2016,16:00:00,41,931,147,,,,,
4319703577,4/5/2016,17:00:00,10,261,86,,,,,
4319703577,4/5/2016,18:00:00,7,219,79,,,,,
4319703577,4/5/2016,19:00:00,38,956,134,,,,,
4319703577,4/5/2016,20:00:00,15,270,91,,,,,
4319703577,4/5/2016,21:00:00,8,47,74,,,,,
4319703577,4/5/2016,22:00:00,19,333,98,,,,,
4319703577,4/5/2016,23:00:00,2,17,64,,,,,
4319703577,4/6/2016,00:00:00,0,0,61,,,,,
4319703577,4/6/2016,01:00:00,1,4,62,,,,,
4319703577,4/6/2016,02:00:00,0,0,61,,,,,
4319703577,4/6/2016,03:00:00,8,146,77,,,,,
4319703577,4/6/2016,04:00:00,1,9,63,,,,,
4319703577,4/6/2016,05:00:00,1,9,62,,,,,
4319703577,4/6/2016,06:00:00,1,6,62,,,,,
4319703577,4/6/2016,07:00:00,0,0,61,,,,,
4319703577,4/6/2016,08:00:00,18,288,96,,,,,
4319703577,4/6/2016,09:00:00,8,140,78,,,,,
4319703577,4/6/2016,10:00:00,55,1720,176,,,,,
4319703577,4/6/2016,11:00:00,48,1036,149,,,,,
4319703577,4/6/2016,12:00:00,69,2031,192,,,,,
4319703577,4/6/2016,13:00:00,9,252,83,,,,,
4319703577,4/6/2016,14:00:00,36,946,140,,,,,
4319703577,4/6/2016,15:00:00,32,547,122,,,,,
4319703577,4/6/2016,16:00:00,7,132,77,,,,,
4319703577,4/6/2016,17:00:00,18,393,99,,,,,
4319703577,4/6/2016,18:00:00,21,470,104,,,,,
4319703577,4/6/2016,19:00:00,61,2148,195,,,,,
4319703577,4/6/2016,20:00:00,14,281,90,,,,,
4319703577,4/6/2016,21:00:00,8,131,77,,,,,
4319703577,4/6/2016,22:00:00,16,236,91,,,,,
4319703577,4/6/2016,23:00:00,2,21,64,,,,,
4319703577,4/7/2016,00:00:00,0,0,61,,,,,
4319703577,4/7/2016,01:00:00,0,0,61,,,,,
4319703577,4/7/2016,02:00:00,0,0,61,,,,,
4319703577,4/7/2016,03:00:00,0,0,61,,,,,
4319703577,4/7/2016,04:00:00,0,0,61,,,,,
4319703577,4/7/2016,05:00:00,0,0,61,,,,,
4319703577,4/7/2016,06:00:00,0,0,61,,,,,
4319703577,4/7/2016,07:00:00,0,0,61,,,,,
4319703577,4/7/2016,08:00:00,12,311,90,,,,,
4319703577,4/7/2016,09:00:00,21,504,106,,,,,
4319703577,4/7/2016,10:00:00,64,1714,178,,,,,
4319703577,4/7/2016,11:00:00,26,494,113,,,,,
4319703577,4/7/2016,12:00:00,41,973,147,,,,,
4319703577,4/7/2016,13:00:00,14,210,88,,,,,
4319703577,4/7/2016,14:00:00,29,498,118,,,,,
4319703577,4/7/2016,15:00:00,28,445,114,,,,,
4319703577,4/7/2016,16:00:00,23,631,113,,,,,
4319703577,4/7/2016,17:00:00,14,376,94,,,,,
4319703577,4/7/2016,18:00:00,10,352,87,,,,,
4319703577,4/7/2016,19:00:00,31,1803,180,,,,,
4319703577,4/7/2016,20:00:00,18,643,110,,,,,
4319703577,4/7/2016,21:00:00,8,87,75,,,,,
4319703577,4/7/2016,22:00:00,8,89,75,,,,,
4319703577,4/7/2016,23:00:00,0,0,61,,,,,
4319703577,4/8/2016,00:00:00,0,0,61,,,,,
4319703577,4/8/2016,01:00:00,0,0,61,,,,,
4319703577,4/8/2016,02:00:00,0,0,61,,,,,
4319703577,4/8/2016,03:00:00,0,0,61,,,,,
4319703577,4/8/2016,04:00:00,0,0,61,,,,,
4319703577,4/8/2016,05:00:00,0,0,61,,,,,
4319703577,4/8/2016,06:00:00,0,0,61,,,,,
4319703577,4/8/2016,07:00:00,12,293,87,,,,,
4319703577,4/8/2016,08:00:00,24,378,106,,,,,
4319703577,4/8/2016,09:00:00,29,474,116,,,,,
4319703577,4/8/2016,10:00:00,28,418,113,,,,,
4319703577,4/8/2016,11:00:00,20,381,102,,,,,
4319703577,4/8/2016,12:00:00,32,1139,150,,,,,
4319703577,4/8/2016,13:00:00,7,64,76,,,,,
4319703577,4/8/2016,14:00:00,32,653,125,,,,,
4319703577,4/8/2016,15:00:00,42,746,141,,,,,
4319703577,4/8/2016,16:00:00,6,178,76,,,,,
4319703577,4/8/2016,17:00:00,10,410,89,,,,,
4319703577,4/8/2016,18:00:00,7,231,76,,,,,
4319703577,4/8/2016,19:00:00,25,749,110,,,,,
4319703577,4/8/2016,20:00:00,12,182,85,,,,,
4319703577,4/8/2016,21:00:00,2,32,66,,,,,
4319703577,4/8/2016,22:00:00,5,92,72,,,,,
4445114986,3/12/2016,00:00:00,16,307,107,,,,,
4445114986,3/12/2016,01:00:00,0,0,70,,,,,
4445114986,3/12/2016,02:00:00,2,41,76,,,,,
4445114986,3/12/2016,03:00:00,0,0,70,,,,,
4445114986,3/12/2016,04:00:00,0,0,70,,,,,
4445114986,3/12/2016,05:00:00,0,0,70,,,,,
4445114986,3/12/2016,06:00:00,7,106,85,,,,,
4445114986,3/12/2016,07:00:00,0,0,70,,,,,
4445114986,3/12/2016,08:00:00,0,0,71,,,,,
4445114986,3/12/2016,09:00:00,1,11,74,,,,,
4445114986,3/12/2016,10:00:00,0,0,71,,,,,
4445114986,3/12/2016,11:00:00,1,9,74,,,,,
4445114986,3/12/2016,12:00:00,22,515,126,,,,,
4445114986,3/12/2016,13:00:00,16,223,106,,,,,
4445114986,3/12/2016,14:00:00,9,152,93,,,,,
4445114986,3/12/2016,15:00:00,27,762,142,,,,,
4445114986,3/12/2016,16:00:00,13,222,100,,,,,
4445114986,3/12/2016,17:00:00,33,633,146,,,,,
4445114986,3/12/2016,18:00:00,6,104,87,,,,,
4445114986,3/12/2016,19:00:00,11,192,97,,,,,
4445114986,3/12/2016,20:00:00,6,49,85,,,,,
4445114986,3/12/2016,21:00:00,13,256,101,,,,,
4445114986,3/12/2016,22:00:00,16,273,107,,,,,
4445114986,3/12/2016,23:00:00,23,334,120,,,,,
4445114986,3/13/2016,12:00:00,0,0,71,,,,,
4445114986,3/13/2016,01:00:00,1,8,73,,,,,
4445114986,3/13/2016,02:00:00,0,0,70,,,,,
4445114986,3/13/2016,03:00:00,0,0,70,,,,,
4445114986,3/13/2016,04:00:00,0,0,70,,,,,
4445114986,3/13/2016,05:00:00,0,0,70,,,,,
4445114986,3/13/2016,06:00:00,0,0,70,,,,,
4445114986,3/13/2016,07:00:00,7,87,85,,,,,
4445114986,3/13/2016,08:00:00,0,0,71,,,,,
4445114986,3/13/2016,09:00:00,26,561,132,,,,,
4445114986,3/13/2016,10:00:00,12,260,102,,,,,
4445114986,3/13/2016,11:00:00,27,691,138,,,,,
4445114986,3/13/2016,00:00:00,18,405,118,,,,,
4445114986,3/13/2016,13:00:00,13,228,102,,,,,
4445114986,3/13/2016,14:00:00,5,76,82,,,,,
4445114986,3/13/2016,15:00:00,23,337,119,,,,,
4445114986,3/13/2016,16:00:00,33,609,144,,,,,
4445114986,3/13/2016,17:00:00,20,509,124,,,,,
4445114986,3/13/2016,18:00:00,27,438,131,,,,,
4445114986,3/13/2016,19:00:00,28,685,140,,,,,
4445114986,3/13/2016,20:00:00,12,145,97,,,,,
4445114986,3/13/2016,21:00:00,13,203,100,,,,,
4445114986,3/13/2016,22:00:00,11,133,95,,,,,
4445114986,3/13/2016,23:00:00,24,402,124,,,,,
4445114986,3/14/2016,12:00:00,0,0,70,,,,,
4445114986,3/14/2016,01:00:00,0,0,70,,,,,
4445114986,3/14/2016,02:00:00,0,0,70,,,,,
4445114986,3/14/2016,03:00:00,0,0,70,,,,,
4445114986,3/14/2016,04:00:00,0,0,70,,,,,
4445114986,3/14/2016,05:00:00,0,0,70,,,,,
4445114986,3/14/2016,06:00:00,0,0,70,,,,,
4445114986,3/14/2016,07:00:00,0,0,70,,,,,
4445114986,3/14/2016,08:00:00,0,0,70,,,,,
4445114986,3/14/2016,09:00:00,0,0,70,,,,,
4445114986,3/14/2016,10:00:00,0,0,70,,,,,
4445114986,3/14/2016,11:00:00,0,0,70,,,,,
4445114986,3/14/2016,00:00:00,0,0,70,,,,,
4445114986,3/14/2016,13:00:00,1,6,72,,,,,
4445114986,3/14/2016,14:00:00,0,0,70,,,,,
4445114986,3/14/2016,15:00:00,0,0,70,,,,,
4445114986,3/14/2016,16:00:00,74,2078,228,,,,,
4445114986,3/14/2016,17:00:00,15,168,103,,,,,
4445114986,3/14/2016,18:00:00,9,106,91,,,,,
4445114986,3/14/2016,19:00:00,23,418,124,,,,,
4445114986,3/14/2016,20:00:00,92,3440,308,,,,,
4445114986,3/14/2016,21:00:00,38,1225,165,,,,,
4445114986,3/14/2016,22:00:00,0,0,70,,,,,
4445114986,3/14/2016,23:00:00,11,144,95,,,,,
4445114986,3/15/2016,12:00:00,3,35,77,,,,,
4445114986,3/15/2016,01:00:00,1,7,74,,,,,
4445114986,3/15/2016,02:00:00,2,30,77,,,,,
4445114986,3/15/2016,03:00:00,0,0,70,,,,,
4445114986,3/15/2016,04:00:00,6,70,84,,,,,
4445114986,3/15/2016,05:00:00,0,0,70,,,,,
4445114986,3/15/2016,06:00:00,4,63,79,,,,,
4445114986,3/15/2016,07:00:00,0,0,71,,,,,
4445114986,3/15/2016,08:00:00,1,6,72,,,,,
4445114986,3/15/2016,09:00:00,0,0,70,,,,,
4445114986,3/15/2016,10:00:00,2,16,75,,,,,
4445114986,3/15/2016,11:00:00,1,4,73,,,,,
4445114986,3/15/2016,00:00:00,10,113,91,,,,,
4445114986,3/15/2016,13:00:00,31,695,145,,,,,
4445114986,3/15/2016,14:00:00,11,116,94,,,,,
4445114986,3/15/2016,15:00:00,12,190,97,,,,,
4445114986,3/15/2016,16:00:00,9,202,93,,,,,
4445114986,3/15/2016,17:00:00,12,170,98,,,,,
4445114986,3/15/2016,18:00:00,36,788,144,,,,,
4445114986,3/15/2016,19:00:00,44,1288,175,,,,,
4445114986,3/15/2016,20:00:00,19,264,112,,,,,
4445114986,3/15/2016,21:00:00,13,154,97,,,,,
4445114986,3/15/2016,22:00:00,20,372,115,,,,,
4445114986,3/15/2016,23:00:00,21,414,118,,,,,
4445114986,3/16/2016,12:00:00,0,0,70,,,,,
4445114986,3/16/2016,01:00:00,4,75,81,,,,,
4445114986,3/16/2016,02:00:00,5,40,82,,,,,
4445114986,3/16/2016,03:00:00,0,0,70,,,,,
4445114986,3/16/2016,04:00:00,3,61,78,,,,,
4445114986,3/16/2016,05:00:00,0,0,71,,,,,
4445114986,3/16/2016,06:00:00,0,0,70,,,,,
4445114986,3/16/2016,07:00:00,9,144,90,,,,,
4445114986,3/16/2016,08:00:00,5,69,81,,,,,
